,0,1,2
10,https://marisasitaliankitchen.com/ciambella-italian-lemon-sponge-cake/,"Preheat oven to 350 degrees F.Grease a bundt pan and set aside.In a small bowl, sift together the flour and baking powder. Set aside.In a large bowl beat together the eggs with the sugar on medium high for about 2 minutes or until creamy and pale in colour.Add the flour mixture to the egg mixture and beat well for another 2 minutes while stopping to scrape down the bowl if using a stand mixer.Add in the oil, water, vanilla, lemon zest and juice.Beat well until smooth and the batter falls into a ribbon like flow when the beaters are lifted.Pour the batter into the prepared bundt pan.Bake for about 40 to 45 minutes or until the top is golden brown in colour and firm to the touch.Alternately, you can insert a toothpick to check for doneness.If the wooden toothpick inserted inside comes out clean, you&#039;ll know the cake is done.Let the cake cool in the bundt pan for 10 minutes.Loosen the edges with an offset spatula or butter knife. Take care not to scratch the non stick finish of your bundt pan.Gently invert onto a wire rack to release the cake and allow to cool completely.When ready to serve dust with confectioners sugar, slice and enjoy!",ciambellone
11,https://instantlyitaly.com/family-recipes-ciambellone-classico/,"
If you want to Be Italian For A Weekend, you can join the Vespa ride and get a three-day email crash course about Italian culture! 

It’s the middle of a February afternoon and it’s snowing outside. 
I’m sitting in my office doing some work and suddenly my mind goes back to my childhood. It does not snow very often in the place where I live – maybe once or twice a year, and when it does, it’s quite an event: People go outside, shovel the lawns, talk to each other, and dogs bark happily diving into heaps of white snow. We all feel like children again.

That’s the magic of snow: it makes us all children again, if only for just a moment.
This takes me back to a time when I am probably six or seven years old and I’ve just finished my homework. It’s four in the afternoon and time for merenda, the traditional Italian mid-afternoon snack. I am allowed to grab a Topolino (the Italian for Mickey Mouse) comic, sit on the couch and wait for my mother to prepare my favorite snack – bread and Nutella. Two slices of thick bread, two fat spoons of Nutella and I am ready for my ten minutes of heaven, while reading Donald Duck and Rockerduck.
But my mother has changed her mind. She has decided that Nutella is not healthy. She says that it is too fat and can’t be eaten every day. What? Are you crazy? What am I supposed to eat instead? A nice and healthy cake. When you are a kid, you really don’t give a damn about healthy food, right? You want it to be yummy, mouth-watering, and sweet. Now, I have to eat a healthy cake. It tastes of nothing. But here it is, much better than bread and olive oil, which my mother tried to convince me to bring to school one day. Or bread, butter, and sugar (one of the best things on earth, as I was later to discover), another of my mother’s beloved snacks.
After that first shocking moment, I grew to like this simple yet tasty cake, which comes to my mind every time I need some comfort food. In days like today, with the snow outside and the fire roaring by my desk, I feel the need to bake this cake and be a little kid again, for a while.
So I would like to share this recipe with you because it’s super easy to bake, is ready in a minute, and is a great healthy snack (moms are always right, I know).
Ciambellone classico
Ciambellone is a ring-shaped cake, similar to a plum-cake in its ingredients and taste. The one I am writing below is the basic recipe, which can be customized by adding other ingredients, like chocolate, nuts, pine nuts and whatever comes to mind. I usually make it as simple as possible, exactly as my mother used to do. I usually use a Kitchen Aid mixer for this kind of cakes, but my mother used to hand mix everything, so it is perfectly doable even if you do not own a food processor.
Ingredients
2 ¼ cups all-purpose flour
2/3 cup sugar
3 eggs
1/3 cup olive oil
1/3 cup milk
1 lemon (you’ll just need the lemon zest)
1 packet baking powder
Blend the eggs with the sugar until they are nice and creamy. Slowly add milk, then oil, and then the lemon zest. Add the flour, little by little, making sure that it does not form lumps and then add the baking powder. Carefully and generously butter a ring cake pan and transfer the batter in the pan. Bake it at 375° for 40 minutes. Let the cake cool and place it on a serving plate. Dust the cake nicely with icing sugar and enjoy it!
Share:Click to share on Facebook (Opens in new window)Click to share on Twitter (Opens in new window)Click to share on Pinterest (Opens in new window)
",ciambellone
12,https://www.manusmenu.com/yogurt-and-nutella-ciambellone,"Put the 8-10 tablespoons of Nutella on a tray covered with baking paper and freeze until hard. This will help to keep the Nutella separate from the batter while baking and it will result in a neater cake.Grease and flour a 1 lt – 4 cup Ciambella tin and keep it aside.Put all the ingredients apart from Nutella in the bowl of an electric mixer and beat until smooth.Pour 2/3 of the batter into the prepared tin. Add the frozen Nutella and cover with the remaining batter.Bake in a pre-heated oven at 180°C – 355°F for 40 to 60 minutes or until a skewer inserted in the cake will come out clean.Let it cool down, then unmould it and dust with icing sugar.",ciambellone
13,https://www.flaviasflavors.com/cakes/ricotta-lemon-ciambellone/,"Preheat the oven to 350°. Grease a 9-inch diameter bundt pan (or a standard loaf pan) with some olive oil and flour it lightly, tapping out the excess.In a large bowl, whisk together the flour, baking powder, sugar, and salt. Set aside.In another bowl, whisk together the ricotta and olive oil until smooth. Add in the eggs one at a time, whisking after each addition until they are fully incorporated and the batter is smooth. Pour the ricotta mixture into the flour mixture and whisk until the ingredients are combined and the batter is thick and smooth. Fold in the lemon zest using a rubber spatula.Pour the batter into the prepared pan and smooth the top with the spatula. Bake for 30-40 minutes, or until the cake is golden and a cake tester comes out clean. Cool the cake completely in the pan before inverting it out onto a platter.Storage: Store the cake on a platter at room temperature covered lightly with plastic wrap (when it&#8217;s not being nibbled on).",ciambellone
14,https://www.insidetherustickitchen.com/italian-breakfast-cake-ciambella-allo-yogurt/,"Preheat the oven to 350°F / 180°C.Combine the eggs and sugar and whisk together using a stand or electric mixer until pale and thick (about 1-2 minutes).Add the yogurt and sunflower oil and whisk for a couple of seconds to combine. Sift the flour and baking powder into the batter and add the lemon zest. Fold until fully incorporated.Grease the ciambella mould and dust with flour, remove any excess flour. Add the batter to a 10&quot; cake mould and bake for 25-30 minutes until a toothpick inserted comes out clean.Allow to cool then remove from the mould, dust with confectioners&#039; sugar and serve.",ciambellone
15,https://tarasmulticulturaltable.com/ciambella-del-mattino-morning-bundt-cake/,"Preheat oven to 350˚F (177˚C), then grease and flour a 9-inch (23-cm) Bundt pan.In a medium bowl, whisk together the flour, salt and baking powder.In a large bowl, beat the eggs and granulated sugar for approximately 5 minutes, until light and fluffy. Slowly add the vegetable oil and vanilla, beating to combine. Then, add the flour mixture a little at a time, beating between additions. Add the milk and beat to combine.Pour two-thirds of the cake batter into the prepared pan. Add the cocoa powder to the remaining one-third of the batter and stir until well combined. Spoon the cocoa batter on top of the plain batter and swirl lightly with the tip of a knife. Bake for approximately 50 minutes, or until a toothpick inserted into the center comes out clean.Let the cake cool completely and dust it with powdered sugar (if using) before serving.",ciambellone
16,https://spoonuniversity.com/recipe/how-to-make-ciambellone-alle-mele-an-italian-breakfast-apple-cake,"Preheat the oven to 340º F.Crack the eggs in to a medium sized bowl and whisk them until they are well integrated.Pour in the oil, then the sugar and mix it well.Next, add all of the flour, lemon zest and the yeast into the mixture. Stir until you get a smooth batter.Peel the apples, core them, and then cut them into wedges. You should get about 6 wedges per apple. Fold the apples into the batter.For the true ciambellone experience, use a greased 10 inch Bundt pan like my Nonna does. However, if you don’t have one of these, a regular 10 inch circular cake pan will work just fine. Pour the batter into the form.Feel free to slice up any extra apples you have to decorate the top of the cake. Get creative!Put the ciambellone into the oven and bake for 40 minutes, or until whenever an inserted toothpick comes out clean.Take out the ciambellone and dust it with cinnamon (optional).Mangia, mangia!",ciambellone
17,https://thetasteedit.com/ciambella/,"
It’s always been my (Sarah’s) dream to learn to cook from an Italian grandmother. Fortunately I’ve had two opportunities to do that in the past few years. Once, in Mamma Agata’s kitchen in Ravello (read about it here) and before that, at our friends’ house in Bologna.
We visited friends of ours who live in Bologna and had previously told them about our interest in learning to cook authentic Italian food from a wise old Italian nonna. They had just the right person in mind, and invited over a woman they had met through living in Bologna for several years.

Lucia had moved to Bologna from Naples, so her repertoire of go-to recipes was mostly Neapolitan. We had such a fun time cooking, practicing our Italian, and learning recipes that Lucia would make for her own family at home.
Ciambella is an Italian bundt cake. We’ve seen many recipes for it (they vary by region), but this one combines chocolate and vanilla in one delicious cake. You will need a packet of Italian vanilla leavening. You can either use Bertolini if you can find it at a local market , or just order a pack of Paneangeli. They’re really inexpensive and then you can whip up a ciambella whenever you want.
You’ll also need a bundt pan. Ours is a really simple one with straight edges, but you can definitely use something more ornate. This fluted one and this swirl one are especially nice. A non-stick one is preferable.
Since Lucia is from Naples, we thought it was only fitting to serve ours on a beautiful southern Italian platter. We also love this blue and white platter, this silver glass cake stand, and this silver cake server.
We’ll be sending out an exclusive email to our insider’s list with all the recipes from our day with Lucia. If you love Italian food, make sure to sign up so you don’t miss out!

   Print  Ciambella    Author: Lucia         Ingredients  300 g sugar 3 eggs, separated 150 g butter, soft plus more for pan 300 g flour 1 packet vanilla leavening 1 c milk 30 g of unsweetened cocoa powder salt     Instructions  Butter and flour a bunt pan. In a bowl, mix the egg whites, salt, and 3 teaspoons of water and beat until you have peaks. In another bowl, combine the yolks and sugar. Add softened butter and combine. Next, add flour, vanilla packet, and ½ cup of milk a little at a time. Combine with the egg white mixture. Add the rest of the milk and combine well. Using only half of the batter, put four large spoonfuls into the prepared cake pan so that there is a space between each dollop of batter (like points on a compass). Add cocoa powder to remaining half of the batter. Mix well and fill the open spaces in the pan with the chocolate batter. This should give you an alternating vanilla/chocolate pattern. Take a knife and cut from the chocolate into the plain batter twice on each side to merge the two flavors. Bake at 300F for 30 minutes or until the knife comes out clean.    3.5.3208 
 
&amp;amp;amp;amp;amp;amp;amp;amp;amp;lt;br /&amp;amp;amp;amp;amp;amp;amp;amp;amp;gt;

YOU MIGHT ALSO LIKEOlive Oil Cake with Coffee Whipped CreamTorta di Nocciole: Hazelnut Cake from PiedmontMa’s Italian Christmas Cookies
 ",ciambellone
18,https://therealitalianfood.com/ciambellone-tradizionale/,"How to prepare the real Italian recipe of the traditional “Ciambellone” for a children party or for a nice breakfast during the weekendWonderful Classic recipe of a cake often baked at home in Italy, the Baked Ring Cake. “Ciambellone” (chahm-bell-ohn-eh) Plain, vanilla-scented cake, is a classic Italian cake, dense and crumbly and perfect with a cappuccino or a cold glass of milk and, of course, a nice espresso. It’s tender and fragrant, has a good, sensible crumb, lasts for a few days on the kitchen counter, it is not too sweet, healthy, easy to make, and very nice for breakfast. The traditional Italian “Ciambellone” is also good at teatime and as a snack for little children. In other words, it’s a perfect everyday cake. A glorious cake. The classic good old Italian family recipe.   Ingredients200g/7oz Butter softened, plus extra for greasing300g/10½oz Sugar4 free-range Eggs, yolk separated300g/10½oz plain Flour100g/3½oz Potato Flour or Cornflour1 Lemon, zest only4-6 tbsp Milk1 sachet of Baking Powder like “Pane Angeli” or use 1 tsp baking powder mixed with 2 to 3 drops of vanilla or powderPreparation1. Preheat the oven to 170C/325F/Gas 3. Lightly grease a baking ring mould.2. Mix and cream together the butter and sugar in a bowl until the mixture is pale and creamy. Stir in the egg yolks, plain flour, potato flour or cornflour and lemon zest together with four tablespoons of milk. Stir in 1-2 more tablespoons of milk if the mixture is very thick. It should be creamy, light and stand in soft peaks in the bowl. Zest citrus fruit. Stir in the Pane Angeli, or the baking powder and vanilla essence mix. Whisk the egg whites until soft peaks form. Then fold the egg whites into the mixture.3. Pour the mixture into the greased baking ring mould and bake it in the oven for 20 minutes or until golden brown and springy to the touch. Serve.Posted by Nicoletta and TizianaThe Real Italian Food. Buon Appetito!  FacebookTwitterGoogle PlusPinterest",ciambellone
19,https://theviewfromgreatisland.com/lemon-yogurt-breakfast-cake-ciambella/,"Preheat the oven to 350FButter and flour and bundt pan.Whisk together the dry ingredients and set aside.Beat the eggs for 2 minutes until pale and thick. Gradually beat in the sugar.Blend in the rest of the wet ingredients and mix well.Fold in the dry ingredients and mix just until completely blended.Turn the batter into the pan and bake for 30-35 minutes, until just beginning to turn golden and a toothpick inserted in the center comes out without wet batter clinging to it.  Don't over bake.Let the cake cool on a rack for 10 minutes before turning out.  I like to flip it over so the rough edge faces up.  Let cool completely before dusting with sugar.",ciambellone
20,https://www.sugarlovespices.com/ciambella-allo-yogurt-easy-yogurt-cake/,"Preheat the oven to 350° F (180° C). Butter and flour a bundt pan, or 20-24 cm cake pan, or loaf pan.Beat the eggs with the sugar and lemon zest with an electric whisk or by hand until frothy.Add the vegetable oil slowly and keep whisking, then the yogurt and vanilla (if using) and continue whisking until everything is well incorporated.Sift the flour with the salt and baking powder.Add the flour mixture a little at a time (or 1 container at a time) and blend well using an electric whisk or by hand until smooth and without lumps.Pour the cake batter in the prepared cake pan (whatever you&#8217;ve decided to use) and bake in the preheated oven for about 35-40 minutes or until a cake tester inserted in the middle comes out clean.Take out of the oven and let cool on a rack before unmolding.Dust with powdered (icing) sugar and serve.",ciambellone
21,https://flavorofitaly.com/recipes/ciambellone-breakfast-pound-cake-with-fresh-blueberries/,"Preheat the oven to 180°C.Lightly butter and flour a Ciambellone baking pan. A Ciambellone baking pan is a tubular cake pan.Beat the eggs and sugar together until they are creamy and fluffy.Sift the flour and baking powder together and set aside.Add the flour mixture, orange juice and zest, and oil to the egg mixture in thirds beating after each addition until just incorporated.Pour the batter into the Ciambellone pan and bake for 45 minutes, or until a cake tester comes out clean.Allow the cake to cool completely before transferring the Ciambellone to a serving platter.",ciambellone
22,https://thisdelicioushouse.com/orange-mascarpone-ciambella/,"Place oven rack in the middle shelf of the oven. Preheat oven to 350 degrees. Grease a standard bundt cake pan with cooking spray and set aside.In a medium bowl, whisk together the flour, baking powder, and salt. Set aside.In a separate bowl, using the whisk attachment of a handheld mixer or stand up mixer, whisk the 4 egg whites until soft peaks form. Set aside.In a large bowl, cream together the 4 egg yolks, sugar, mascarpone, olive oil, orange zest, orange juice, and vanilla, until well combined. Stir in the flour mixture until combined. Using a rubber spatula, fold in the beaten eggs whites and candied orange peel until just combined in the batter and no white spots remain.Pour the batter into the prepared bundt cake pan. Use a spatula to smooth down the top. Bake for 40 to 45 mintues or until a toothpick inserted in the ciambella comes out clean. Cool on a wire baking rack for 10 minutes before removing ciambella from pan and cooling completely.To make the orange glaze, in a medium bowl stir together the powdered sugar, orange juice and orange zest. Drizzle the glaze over the cooled ciambella and a sprinkle with candied orange peel.",ciambellone
23,http://www.italianfoodandflavours.com/aniseed-ring-cake-recipe/,"Italian Food and Flavours
Aniseed Ring Cake: Ciambellone

PreviousNext12

In Le Marche I have noticed that many families buy their cakes from their local pasticceria (cake shop) rather than make them at home but this traditional cake is the one every household used to make weekly as a mid afternoon snack, as an accompaniment to their after dinner digestivo or for breakfast with a cappuccino.
The secret ingredients in this cake are the mistra and a handful of aniseeds. Mistra is a Le Marche liqueur made with aniseed and at the end of one of Fabio’s fabulous meals you must try a glass! The addition of mistra gives the finished ciambellone cake a delicate and aromatic aniseedy flavour. It is not at all overpowering and as the recipe uses olive oil instead of butter, it is fairly healthy as cakes go!
The basic recipe can be adapted by adding raisins, or maybe replacing the mistra with more lemon zest and lemon juice
 


 
Ingredients:
500g plain flour 00
3 eggs
150g sugar
200ml milk
100ml olive oil
180ml mistra
zest from one lemon
15g baking powder
handful of aniseeds
chopped almonds to decorate
 
Method:
In a large bowl mix the eggs, sugar, milk and oil, ideally with an electric mixer or by hand.
Add the mistra and lemon zest and stir into the mixture.
Carefully mix in the flour and the baking powder until combined.
Also mix in the aniseeds.
Decorate the top with chopped almonds and a sprinkle of sugar.
Scrape the cake batter into a ring form tin, oiled and floured.
Bake at 180 degrees centigrade for approx 1/2 hour or until lightly golden.




",ciambellone
24,https://annapaoladalessio.com/recipe/ciambellone-with-chocolate-drops/,"Preheat the oven at 170. Grease  and flour a ciambella or a bundt tin. Whisk eggs with sugar for 10 minutes, until pale and fluffy. Then add milk and canola oil, mix for 1 minute.
Gently incorporate the flour and yeast mix well until well combined.
Pour the chocolate drops into the dough and mix with a spatula turning from bottom to top, until well combined.
Pour the mixture into the prepared tin.
Bake fro 50 minutes.
Cool in the tin for 20 minutes.
Ready to be dunked in hot or cold milk!
",ciambellone
